Name, Thickness(nm), Er, Z
IMD_6dEQ,28250.000000,3.330632,1.000000
IMD_7a,950.000000,2.900000,2.000000
IMD_7b,2200.000000,2.900000,3.000000
IMD_7c,500.000000,5.000000,4.000000
IMD_8aEQ,73850.000000,4.488231,5.000000
