Name, Thickness(nm), Er, Z
IMD_5cEQ,24000.000000,3.355324,1.000000
IMD_5d,300.000000,4.200000,2.000000
IMD_6a,950.000000,2.900000,3.000000
IMD_6b,2200.000000,2.900000,4.000000
IMD_6cEQ,78300.000000,4.395967,5.000000
