Name, Thickness(nm), Er, Z
IMD_5cEQ,24000.000000,3.355324,1.000000
IMD_5d,300.000000,4.200000,2.000000
IMD_6a,950.000000,2.900000,3.000000
IMD_6bEQ,80500.000000,4.334855,4.000000
