Name, Thickness(nm), Er, Z
IMD_8dEQ,47100.000000,3.583430,1.000000
IMD_9a,7250.000000,4.200000,2.000000
IMD_9b,1100.000000,8.100000,3.000000
IMD_9c,32300.000000,4.200000,4.000000
PASS1EQ,18000.000000,5.254054,5.000000
