Name, Thickness(nm), Er, Z
IMD_9aEQ,54350.000000,3.655005,1.000000
IMD_9b,1100.000000,8.100000,2.000000
IMD_9c,32300.000000,4.200000,3.000000
PASS1EQ,18000.000000,5.254054,4.000000
