Name, Thickness(nm), Er, Z
IMD_6aEQ,25250.000000,3.343563,1.000000
IMD_6b,2200.000000,2.900000,2.000000
IMD_6c,500.000000,5.000000,3.000000
IMD_6dEQ,77800.000000,4.392557,4.000000
