Name, Thickness(nm), Er, Z
IMD_2bEQ,11650.000000,3.551933,1.000000
IMD_2c,500.000000,5.000000,2.000000
IMD_2d,300.000000,4.200000,3.000000
IMD_3a,950.000000,2.900000,4.000000
IMD_3b,2200.000000,2.900000,5.000000
IMD_3c,500.000000,5.000000,6.000000
IMD_3dEQ,89650.000000,4.172740,7.000000
