Name, Thickness(nm), Er, Z
IMD_1dEQ,8500.000000,3.874737,1.000000
IMD_2a,950.000000,2.900000,2.000000
IMD_2b,2200.000000,2.900000,3.000000
IMD_2cEQ,94100.000000,4.119546,4.000000
