Name, Thickness(nm), Er, Z
IMD_8cEQ,3488.000000,3.391394,1.000000
IMD_8d,322.000000,4.200000,2.000000
IMD_8e,50.000000,8.100000,3.000000
IMD_8f,775.000000,4.200000,4.000000
IMD_8g,50.000000,5.000000,5.000000
IMD_9aEQ,5745.000000,4.669627,6.000000
