Name, Thickness(nm), Er, Z
ILDEQ,610.000000,4.046902,1.000000
IMD_1a,30.000000,4.500000,2.000000
IMD_1b,130.000000,2.900000,3.000000
IMD_1c,50.000000,5.000000,4.000000
IMD_1d,30.000000,4.200000,5.000000
IMD_2a,95.000000,2.900000,6.000000
IMD_2b,220.000000,2.900000,7.000000
IMD_2cEQ,9265.000000,4.195821,8.000000
