Name, Thickness(nm), Er, Z
IMD_8dEQ,3810.000000,3.447489,1.000000
IMD_8e,50.000000,8.100000,2.000000
IMD_8f,775.000000,4.200000,3.000000
IMD_8gEQ,5795.000000,4.672291,4.000000
