Name, Thickness(nm), Er, Z
ILDEQ,610.000000,4.046902,1.000000
IMD_1a,30.000000,4.500000,2.000000
IMD_1b,130.000000,2.900000,3.000000
IMD_1cEQ,9660.000000,4.138972,4.000000
