Name, Thickness(nm), Er, Z
IMD_7cEQ,3190.000000,3.331477,1.000000
IMD_8a,200.000000,4.200000,2.000000
IMD_8b,18.000000,4.200000,3.000000
IMD_8c,80.000000,4.200000,4.000000
IMD_8dEQ,6942.000000,4.604504,5.000000
