Name, Thickness(nm), Er, Z
IMD_8fEQ,4635.000000,3.576806,1.000000
IMD_8g,50.000000,5.000000,2.000000
IMD_9a,620.000000,4.200000,3.000000
IMD_9bEQ,5125.000000,4.733659,4.000000
