Name, Thickness(nm), Er, Z
PASS3EQ,9180.000000,3.978670,1.000000
PASS4,250.000000,4.200000,2.000000
PASS5,400.000000,4.200000,3.000000
PASS6EQ,600.000000,8.100000,4.000000
